clientid,income,age,loan,default10yr
1440,29237.2562,24.59757384,23.91642787,0
141,45341.47464,22.56956836,6525.218423,1
1531,41362.50837,44.36380808,607.965612,0
583,30991.43192,34.01002602,4589.267265,1
1706,65824.83738,19.67324128,154.9456163,0
1900,35784.66349,46.54787028,110.2028905,0
74,57018.48483,44.82571531,3507.252166,0
1137,28726.9963,34.75143776,3675.833415,1
773,38075.31877,53.10735995,6928.943621,0
1723,67978.46685,23.45665138,7382.502551,0
738,60713.4303,56.03160353,396.2336776,0
549,57163.8524,53.54481969,577.5307824,0
1088,60664.3716,22.36445737,5873.410979,0
976,53746.32658,29.35028859,9534.660206,1
242,51000.42244,27.80299751,778.7326956,0
1025,23891.24457,51.02920468,3475.905423,0
260,28199.60163,36.66870417,3871.688902,0
790,21481.80379,19.95945231,1137.657891,0
728,68827.24433,25.30253079,1049.175477,0
1284,41019.54879,23.25425304,3005.826864,0
754,24181.69479,22.30012538,1529.018868,0
1418,56445.47391,55.66152026,6875.579683,0
1761,50527.58417,26.65296268,5639.245689,0
389,20660.66895,49.36388109,1756.037625,0
1941,29933.20193,18.65902132,5953.521871,1
292,67879.24802,43.59720866,10433.47435,0
114,30075.26492,29.23505652,2628.577923,0
475,61262.81632,49.41303041,5564.163603,0
496,47847.51563,26.65183777,8494.016431,1
1827,22415.65476,40.68729838,4371.715441,0
354,46706.45886,18.83033629,7084.263509,1
200,41679.93712,53.66990824,395.0007751,0
1684,29856.48632,18.05587449,4731.816864,1
1918,46134.85414,54.86544593,8716.611259,0
1049,33436.48901,34.66914689,5473.985551,1
1177,28753.32549,49.40348027,4990.369091,0
626,41816.65683,48.91721362,4534.575973,0
191,27204.84855,29.07209672,3827.893915,1
748,67385.40318,29.03367936,6747.232379,0
1184,52836.00643,38.25136318,5671.644328,0
1736,64056.53612,48.86906318,5982.805039,0
1699,41674.24314,54.65833392,3203.204656,0
1773,35949.89641,56.7387456,3680.177028,0
1142,60567.42444,40.04122249,571.9329349,0
1982,62619.15599,43.99946111,3959.611772,0
760,63025.74408,56.56693154,2956.977746,0
307,43957.35058,21.14484884,5416.357798,1
933,20310.57756,54.26474774,1279.113098,0
931,65689.1897,28.10870743,255.072656,0
1439,58038.92625,54.00212561,538.2305227,0
314,48134.15693,47.96967523,2075.596112,0
1798,25003.91611,53.41157775,2183.713426,0
102,41285.17231,47.97630816,2313.825005,0
534,48433.37349,28.53199734,789.6333613,0
1981,40236.87207,52.58077285,4354.314412,0
149,45148.88572,60.52500645,6455.391772,0
190,56945.81041,45.55402051,6388.369826,0
1070,67593.51708,25.40544564,9864.078027,1
1306,57119.73969,22.33448761,10211.72193,1
1329,24821.21413,19.24390259,874.3242555,0
1664,46573.24438,53.11079369,5533.292189,0
1743,22815.64061,61.72656548,2749.079844,0
1685,21451.49729,52.18401962,1719.038044,0
1537,64087.85881,38.03717583,722.5195892,0
1192,41377.7456,45.86166157,5324.048185,0
1209,68127.16681,47.9523112,12099.9703,0
1436,61836.73562,29.54548658,10971.97464,1
882,36446.72414,40.61685061,2927.675444,0
1068,33274.05027,23.95343526,2244.883109,0
12,59436.84712,60.47193585,9254.244538,0
1504,41226.13468,49.1241523,2155.660059,0
938,66217.94485,19.08162361,745.0760945,0
1599,30931.50602,35.88248498,1074.787904,0
546,40794.87023,38.04052822,6519.43706,0
1047,58977.99765,30.33098269,9442.01161,1
545,26218.49485,18.41623623,3343.816358,1
1462,54648.96698,56.49055625,10674.77021,0
133,37049.38624,29.42301855,6056.817214,1
1644,50117.85704,32.82728384,3599.068821,0
1473,41101.54295,35.65403369,5240.114373,0
817,38268.6966,30.67684984,2522.057185,0
1395,35243.06323,35.62987754,748.9407179,0
414,22118.35733,63.01594669,3928.121846,0
265,55235.50407,47.00526014,4910.547658,0
1715,58121.95469,58.36380871,5161.107409,0
852,68966.82256,54.39248814,6690.635338,0
486,32256.86152,20.09639947,2809.322185,0
1683,47770.71142,33.94936609,5366.868793,0
282,62889.36214,33.2456503,6525.151793,0
1163,58132.47127,29.38094985,5491.035602,0
1366,27550.89527,29.73292642,3944.219318,1
1014,32657.26868,32.81218796,1796.270503,0
1369,27082.71898,60.27796277,4990.557123,0
37,25952.38147,58.1850173,2109.200772,0
1449,51180.83971,56.78991141,2875.44523,0
1845,34891.14044,55.04893523,6152.314492,0
767,46766.59592,47.77517095,2383.407757,0
326,69958.70554,30.5360199,8755.691977,1
1550,25358.89794,41.17179443,2220.2256,0
794,33197.8078,59.48684823,3993.146866,0
1215,26867.10826,32.62229962,1730.151907,0
427,37302.0834,35.01540389,2366.17424,0
544,55476.65698,52.0892028,4733.50583,0
1186,41273.7715,32.09039538,3299.885072,0
1649,39158.91751,41.29678218,6887.738421,0
1987,67994.98847,38.62225938,7289.014109,0
1635,61427.41464,20.10800883,2163.312487,0
345,61799.08496,56.95796104,5619.217604,0
1093,56086.05809,34.57920217,3990.85076,0
1309,20436.33129,56.94096616,2356.18197,0
196,35556.77991,23.77743318,6361.973438,1
1658,25347.57266,61.64539487,2188.503086,0
1162,28451.70557,41.60107543,1042.850376,0
1871,49501.90592,50.78811185,2226.81958,0
1760,59568.62432,40.55891909,7685.326744,0
1505,43044.51778,60.84842437,1661.71346,0
1545,28341.08677,39.96176879,2248.242914,0
1698,39762.52658,25.66994986,3809.347155,0
1169,20155.79236,41.92236196,3489.957148,0
1174,26291.3758,52.40154262,1094.177529,0
1790,20742.69697,61.59842116,2295.818094,0
772,30012.25109,54.94011866,3972.151405,0
1844,51768.00534,30.54451147,6632.036203,1
454,42522.57576,18.32612216,5036.25528,0
568,56015.81322,32.50931024,2275.763425,0
1324,42450.54304,61.61424618,6210.280587,0
1304,53289.06529,47.45984368,8047.140754,0
365,35154.49348,52.89921324,4037.719604,0
1427,41243.80514,52.07526842,4161.573148,0
370,50310.42244,53.03869686,8361.7191,0
1971,68047.92531,47.69451986,4023.064765,0
1983,50738.36219,45.99319907,9719.562798,0
343,62113.72957,27.884415,11928.50986,1
681,40916.56415,48.31974071,5219.804028,0
278,20943.04333,19.81963119,4098.11579,1
935,45783.15475,63.88504374,7492.90982,0
419,34332.31526,36.5013709,1225.720223,0
1799,46696.89266,34.199782,4732.498144,0
759,58810.97173,22.10938059,9099.724338,1
1513,36351.27773,33.863571,6619.832683,1
1426,62808.50507,56.77153074,6465.75059,0
1036,55478.96737,53.76292004,6227.541774,0
1256,60770.22902,33.62672671,2242.82576,0
1616,21194.61617,25.91319002,1102.848094,0
1043,43203.41422,40.90172418,7730.727575,0
996,21593.62266,51.54892278,458.0937244,0
1202,34667.0204,18.85318928,2827.289402,0
644,33720.58922,47.24662629,1365.952209,0
394,65574.09334,23.51304252,3031.246326,0
739,44519.32947,32.39165985,1446.468103,0
732,34395.22922,25.54822433,2089.7325,0
912,23087.3014,37.61963726,423.4183995,0
680,55097.38848,33.92942424,9342.479427,1
1227,60503.54785,20.1184142,6766.53302,0
1019,67064.34474,22.58360992,1091.624816,0
1806,46427.49918,61.84653541,5671.45056,0
1301,60432.21666,41.92232593,6300.868939,0
491,42468.02083,28.62581918,1902.26561,0
685,55116.23451,41.46888524,10284.60679,0
1110,27408.72961,37.69173185,2591.028947,0
246,27441.00038,37.39906989,1455.047602,0
372,55066.18297,55.7392007,9332.702666,0
1940,48187.34788,55.53300959,2003.41185,0
1191,59621.36764,54.15061886,7014.622708,0
209,61000.04277,48.62361021,2160.784908,0
1396,36475.35353,63.3304318,413.3111631,0
750,48322.51407,29.26263398,7732.696396,1
1924,43421.04574,27.21744021,4705.757083,0
1357,67921.63211,35.85197819,1399.875472,0
1057,60850.80244,59.99025632,7206.852593,0
1188,28222.87891,40.33136779,613.2406201,0
397,23305.77149,28.21752876,4521.004312,1
1190,38852.93302,27.05029416,7513.182864,1
616,23812.25268,42.76555932,2716.655819,0
1103,63944.32373,32.5243454,12213.94934,1
512,35919.80732,27.30412443,1227.109484,0
25,65301.98403,48.84092177,5465.267886,0
384,50648.19844,56.51730671,7110.755833,0
1200,26267.52942,34.49638622,59.46916335,0
1956,48500.26815,61.30480025,7054.606149,0
1752,65913.83084,36.47775765,11738.91571,0
7,48430.35961,26.80913242,5722.581981,0
6,24904.06414,57.4716071,15.49859844,0
507,56510.83536,47.30828614,9255.439649,0
1580,29072.15179,38.47588837,1589.438432,0
1316,49908.29187,29.55094038,2903.036128,0
1444,63453.22313,23.91570541,10668.36351,1
1145,22209.00951,22.00626001,4096.783714,1
1386,63660.64881,50.28296012,7832.572411,0
325,62040.88963,62.04980097,7643.631046,0
807,25686.77894,35.85071487,3728.397031,0
